id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,21676,3453,2867,190,156,3465.0,2976.75,1.0094236135482788,0.9682402610778809,0,0,4032,3024
1,39154,1155,1338,647,233,1197.0,1559.25,1.0070552825927734,0.9679096341133118,0,0,4032,3024
2,30341,3337,0,153,342,3465.0,236.25,1.0042493343353271,0.993886411190033,0,0,4032,3024
3,29937,2905,0,211,213,2961.0,141.75,1.0038132667541504,0.9913532137870789,0,0,4032,3024
4,43496,3776,1680,255,215,3843.0,1842.75,1.003635287284851,0.9887776374816895,0,0,4032,3024
5,579234,2493,2244,1191,651,3465.0,2693.25,1.0017012357711792,0.9886502623558044,0,0,4032,3024
6,147614,2856,1521,554,693,3339.0,1559.25,1.0009503364562988,0.982518196105957,0,0,4032,3024
7,578928,2211,2244,1473,769,3339.0,2315.25,0.9985148310661316,0.9871504306793213,0,0,4032,3024
8,44342,3567,2738,243,282,3717.0,2882.25,0.998168408870697,0.9790030121803284,0,0,4032,3024
9,132245,3103,1636,616,590,3591.0,1842.75,0.9975364804267883,0.9872351884841919,0,0,4032,3024
10,41890,0,1584,201,393,63.0,1653.75,0.9973467588424683,0.9894324541091919,0,0,4032,3024
11,99778,3449,1866,503,374,3843.0,2031.75,0.996989369392395,0.9878475069999695,0,0,4032,3024
12,166307,2166,2624,702,396,2709.0,2976.75,0.9965455532073975,0.9875589609146118,0,0,4032,3024
13,151660,0,75,604,505,63.0,330.75,0.9961059093475342,0.9846145510673523,0,0,4032,3024
14,94452,2626,1302,587,365,2709.0,1653.75,0.9942296147346497,0.9889553189277649,0,0,4032,3024
15,50370,795,1967,316,250,1071.0,2031.75,0.9941359162330627,0.984373152256012,0,0,4032,3024
16,90162,1205,0,504,354,1323.0,141.75,0.993138313293457,0.9845038056373596,0,0,4032,3024
17,66847,1966,1835,594,348,2205.0,1937.25,0.9931353330612183,0.9850945472717285,0,0,4032,3024
18,46023,2616,1913,140,517,2709.0,2031.75,0.992613673210144,0.9845653176307678,0,0,4032,3024
19,36611,2147,30,200,381,2205.0,236.25,0.9921959042549133,0.9837596416473389,0,0,4032,3024
20,274409,28,1827,501,1189,441.0,2787.75,0.9911816716194153,0.9767061471939087,0,0,4032,3024
