id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,201715,3595,2250,436,618,3717.0,2693.25,1.0147894620895386,0.9895991683006287,0,0,4032,3024
1,85246,2831,0,487,311,3213.0,141.75,1.0106719732284546,0.9910756945610046,0,0,4032,3024
2,60795,1649,704,240,399,1701.0,803.25,1.0090428590774536,0.9911770820617676,0,0,4032,3024
3,64196,3694,1287,337,323,3843.0,1464.75,1.0086923837661743,0.9898936748504639,0,0,4032,3024
4,69935,1400,633,294,410,1575.0,897.75,1.0076465606689453,0.9908483028411865,0,0,4032,3024
5,15645,356,2457,118,171,441.0,2598.75,1.0041091442108154,0.9930555820465088,0,0,4032,3024
6,55024,320,128,163,558,315.0,519.75,1.0027061700820923,0.9826909303665161,0,0,4032,3024
7,137250,1546,88,716,442,2079.0,236.25,1.002640962600708,0.9848573803901672,0,0,4032,3024
8,226274,3134,2546,805,473,3465.0,2598.75,0.998379111289978,0.9875134229660034,0,0,4032,3024
9,72653,2874,1789,544,344,3213.0,1937.25,0.9961481094360352,0.9838610291481018,0,0,4032,3024
10,15685,1862,1506,226,104,1953.0,1559.25,0.9949140548706055,0.9892152547836304,0,0,4032,3024
11,196269,1192,347,935,415,1827.0,519.75,0.9942032098770142,0.9843760132789612,0,0,4032,3024
12,23378,2376,2503,133,258,2457.0,2693.25,0.9935615658760071,0.9827483892440796,0,0,4032,3024
13,289904,0,1758,690,1259,441.0,2126.25,0.9935021996498108,0.9837791919708252,0,0,4032,3024
14,62931,599,0,429,330,945.0,236.25,0.9931328892707825,0.9871495366096497,0,0,4032,3024
15,42614,1266,1255,325,207,1575.0,1370.25,0.992993950843811,0.9855295419692993,0,0,4032,3024
16,212491,698,1702,285,1209,819.0,2031.75,0.9928969144821167,0.9810483455657959,0,0,4032,3024
17,55203,3652,1875,216,522,3843.0,2126.25,0.9928693771362305,0.9820316433906555,0,0,4032,3024
18,29319,3001,2294,268,166,3087.0,2315.25,0.9925828576087952,0.9896508455276489,0,0,4032,3024
19,34530,2333,2400,174,356,2457.0,2598.75,0.9909090995788574,0.9832094311714172,0,0,4032,3024
20,40018,52,18,385,207,189.0,47.25,0.9901508092880249,0.9809919595718384,0,0,4032,3024
21,47487,3618,1119,178,388,3717.0,1370.25,0.9899436831474304,0.9809420704841614,0,0,4032,3024
22,18365,436,0,129,186,441.0,47.25,0.9894113540649414,0.9868022203445435,0,0,4032,3024
23,25114,3052,1228,255,217,3213.0,1275.75,0.9892109632492065,0.9639562368392944,0,0,4032,3024
24,54448,556,389,245,508,693.0,425.25,0.9887852668762207,0.966547429561615,0,0,4032,3024
25,21330,2220,2088,159,226,2331.0,2220.75,0.9885505437850952,0.9858472943305969,0,0,4032,3024
26,34292,708,1408,137,334,819.0,1464.75,0.988329291343689,0.989670991897583,0,0,4032,3024
27,107924,1616,2011,500,642,1701.0,2409.75,0.9878569841384888,0.9809007048606873,0,0,4032,3024
28,85687,2832,0,784,311,3087.0,141.75,0.9874193668365479,0.982428789138794,0,0,4032,3024
29,65916,0,1596,440,314,63.0,1842.75,0.9868082404136658,0.9830049872398376,0,0,4032,3024
30,14279,3892,62,139,167,3969.0,141.75,0.9864955544471741,0.9900376200675964,0,0,4032,3024
31,5672,2124,2976,162,47,2205.0,2976.75,0.9852300882339478,0.9922739267349243,0,0,4032,3024
32,142249,1215,1565,496,693,1575.0,2126.25,0.9852250814437866,0.9779015779495239,0,0,4032,3024
33,28181,1235,1145,376,131,1323.0,1181.25,0.9846872687339783,0.9827016592025757,0,0,4032,3024
34,192396,1324,1446,1052,862,1827.0,1748.25,0.9846789836883545,0.9803926348686218,0,0,4032,3024
35,30547,496,987,291,168,567.0,992.25,0.9845792055130005,0.984562873840332,0,0,4032,3024
36,18409,1167,1354,198,164,1323.0,1464.75,0.9843856692314148,0.9874716401100159,0,0,4032,3024
37,53858,658,390,143,505,693.0,519.75,0.9843292236328125,0.9813639521598816,0,0,4032,3024
38,22825,3806,2868,225,152,3969.0,2882.25,0.9838882684707642,0.9850558042526245,0,0,4032,3024
39,202394,2417,1829,1020,397,3087.0,2126.25,0.9837690591812134,0.9735384583473206,0,0,4032,3024
40,254702,944,1739,514,1277,1197.0,2031.75,0.9835997223854065,0.9789415001869202,0,0,4032,3024
41,11408,1905,1131,124,117,1953.0,1181.25,0.9831215143203735,0.9911033511161804,0,0,4032,3024
42,121449,1206,1860,395,952,1575.0,2598.75,0.9827830791473389,0.981205940246582,0,0,4032,3024
43,6655,0,668,107,81,63.0,708.75,0.982589066028595,0.9813849329948425,0,0,4032,3024
44,37958,419,1235,459,156,693.0,1275.75,0.9817683696746826,0.9786906838417053,0,0,4032,3024
45,30454,903,323,123,312,945.0,614.25,0.9814797639846802,0.9891879558563232,0,0,4032,3024
46,25044,218,79,201,261,315.0,236.25,0.9813019037246704,0.9816822409629822,0,0,4032,3024
47,20007,784,297,141,219,819.0,425.25,0.9809920191764832,0.9842363595962524,0,0,4032,3024
48,124417,2159,92,969,422,2457.0,425.25,0.9808216094970703,0.9670358896255493,0,0,4032,3024
49,18619,1629,1742,180,165,1701.0,1748.25,0.9806609153747559,0.987453281879425,0,0,4032,3024
50,42306,0,896,255,345,63.0,1181.25,0.9805862903594971,0.9820926189422607,0,0,4032,3024
51,204898,2993,1914,764,451,3465.0,2315.25,0.980147123336792,0.9807268381118774,0,0,4032,3024
52,173091,1320,1447,919,657,2205.0,2031.75,0.980132520198822,0.980145275592804,0,0,4032,3024
53,83615,1292,2135,308,675,1323.0,2220.75,0.9801141619682312,0.973953366279602,0,0,4032,3024
54,54443,2225,1671,292,417,2331.0,1937.25,0.9798427224159241,0.9702163338661194,0,0,4032,3024
