id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,456211,2687,2546,1231,472,3339.0,2598.75,1.0115761756896973,0.9857921004295349,0,0,4032,3024
1,89536,3126,0,327,449,3339.0,236.25,1.0081666707992554,0.9919787049293518,0,0,4032,3024
2,63259,3448,0,265,571,3591.0,141.75,1.0074747800827026,0.9897299408912659,0,0,4032,3024
3,459227,2683,1989,1293,1030,2709.0,2976.75,1.0064117908477783,0.9852190017700195,0,0,4032,3024
4,36610,3805,0,177,310,3969.0,47.25,1.0045390129089355,0.9931091070175171,0,0,4032,3024
5,75769,3697,2250,334,364,3843.0,2504.25,1.00453519821167,0.9830406308174133,0,0,4032,3024
6,152781,3332,1951,653,599,3591.0,2220.75,1.0036108493804932,0.9887791872024536,0,0,4032,3024
7,37820,2769,0,219,273,2835.0,141.75,1.003089189529419,0.9919403791427612,0,0,4032,3024
8,163862,3057,1783,584,687,3465.0,2126.25,1.0010429620742798,0.9888173341751099,0,0,4032,3024
9,102980,2825,1567,607,371,3087.0,1842.75,0.9986329674720764,0.9886058568954468,0,0,4032,3024
10,148454,310,141,650,305,693.0,330.75,0.997837245464325,0.9861999154090881,0,0,4032,3024
11,430072,1504,74,1227,1179,2079.0,708.75,0.9962629079818726,0.9748780131340027,0,0,4032,3024
12,27181,1989,0,204,201,2079.0,47.25,0.9948770403862,0.9891749620437622,0,0,4032,3024
13,206613,58,474,844,570,567.0,897.75,0.994657039642334,0.9862866401672363,0,0,4032,3024
14,95061,1268,1332,340,390,1323.0,1370.25,0.9939106106758118,0.9729449152946472,0,0,4032,3024
15,42351,2892,352,479,358,3339.0,614.25,0.9938597679138184,0.9834246635437012,0,0,4032,3024
16,29435,2355,0,246,180,2457.0,141.75,0.9933984279632568,0.98650062084198,0,0,4032,3024
17,53538,2803,2173,152,569,2835.0,2504.25,0.9927887916564941,0.9848001599311829,0,0,4032,3024
18,243709,154,2000,448,1017,315.0,2409.75,0.9919973015785217,0.9755657911300659,0,0,4032,3024
19,342737,1904,78,826,883,2205.0,897.75,0.9919241666793823,0.9791767001152039,0,0,4032,3024
20,149910,1473,236,550,539,1575.0,425.25,0.9918785095214844,0.9854649305343628,0,0,4032,3024
21,40161,2806,1457,187,322,2961.0,1559.25,0.9917929768562317,0.9889734387397766,0,0,4032,3024
22,50600,1024,1237,285,287,1071.0,1275.75,0.9908372163772583,0.9540043473243713,0,0,4032,3024
23,16835,0,1357,263,104,63.0,1370.25,0.9907673597335815,0.9847931265830994,0,0,4032,3024
24,26094,1011,2444,286,152,1197.0,2504.25,0.9900066256523132,0.9806451797485352,0,0,4032,3024
