id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,100482,3098,0,337,497,3339.0,236.25,1.013515830039978,0.9920803904533386,0,0,4032,3024
1,406421,2634,2588,1234,431,2835.0,2787.75,1.0121749639511108,0.984835684299469,0,0,4032,3024
2,90860,3652,2278,379,382,3717.0,2504.25,1.010918378829956,0.9911794066429138,0,0,4032,3024
3,48832,2719,0,241,315,2961.0,47.25,1.0101604461669922,0.986940860748291,0,0,4032,3024
4,46313,3768,0,185,360,3843.0,330.75,1.0082043409347534,0.9938837885856628,0,0,4032,3024
5,148897,3282,2013,647,580,3843.0,2220.75,1.0079388618469238,0.9857306480407715,0,0,4032,3024
6,66219,3418,0,265,621,3465.0,141.75,1.007161021232605,0.9878423810005188,0,0,4032,3024
7,149004,262,162,645,308,315.0,330.75,1.005241870880127,0.9878076314926147,0,0,4032,3024
8,102536,2782,1612,606,366,2835.0,1842.75,1.0027731657028198,0.9880960583686829,0,0,4032,3024
9,162097,3014,1832,581,679,3465.0,2126.25,0.9985013604164124,0.9887630939483643,0,0,4032,3024
10,341887,1837,128,843,860,2205.0,897.75,0.9980193972587585,0.9742534756660461,0,0,4032,3024
11,40206,2283,0,269,227,2457.0,47.25,0.9969421029090881,0.9860146641731262,0,0,4032,3024
12,53901,2760,2212,150,574,2835.0,2598.75,0.9967824816703796,0.9861797094345093,0,0,4032,3024
13,39199,2776,1498,188,315,2835.0,1559.25,0.995830774307251,0.9884310960769653,0,0,4032,3024
14,244832,111,1999,432,1018,315.0,2315.25,0.9953527450561523,0.9797095060348511,0,0,4032,3024
15,73178,2075,2104,607,346,2205.0,2220.75,0.9950405955314636,0.9835799336433411,0,0,4032,3024
16,30391,1950,0,199,247,2079.0,47.25,0.9948639869689941,0.9899823069572449,0,0,4032,3024
17,211325,0,497,832,586,441.0,614.25,0.9945614337921143,0.9861099720001221,0,0,4032,3024
18,19284,1683,2776,125,238,1701.0,2976.75,0.9921708703041077,0.9857863783836365,0,0,4032,3024
19,77570,2090,872,354,476,2331.0,1181.25,0.9900060296058655,0.9770855903625488,0,0,4032,3024
20,65568,0,1649,293,548,63.0,1842.75,0.989746630191803,0.9848179817199707,0,0,4032,3024
21,97709,1189,1377,338,394,1449.0,1653.75,0.9894907474517822,0.9825637936592102,0,0,4032,3024
22,25196,2849,451,134,286,2961.0,519.75,0.9891841411590576,0.991186797618866,0,0,4032,3024
23,23343,2156,2666,243,138,2205.0,2693.25,0.9891547560691833,0.9893431067466736,0,0,4032,3024
24,151059,1419,270,553,535,1701.0,425.25,0.9889300465583801,0.9873972535133362,0,0,4032,3024
25,52624,2103,0,268,334,2331.0,236.25,0.9884512424468994,0.9844427704811096,0,0,4032,3024
26,341182,1548,128,1132,1055,2331.0,803.25,0.9883266687393188,0.9754167795181274,0,0,4032,3024
27,27505,2826,1969,417,194,2961.0,2031.75,0.9879459142684937,0.9824510812759399,0,0,4032,3024
28,29739,2419,498,200,354,2583.0,614.25,0.9874126315116882,0.9847463369369507,0,0,4032,3024
29,26377,936,2478,298,157,1071.0,2598.75,0.9872533082962036,0.9811434149742126,0,0,4032,3024
30,69904,1329,646,400,309,1701.0,803.25,0.9868131875991821,0.9780806303024292,0,0,4032,3024
31,136207,2848,1071,731,463,3087.0,1370.25,0.986608624458313,0.9787982106208801,0,0,4032,3024
32,13064,0,1372,222,88,63.0,1370.25,0.9864409565925598,0.9857186079025269,0,0,4032,3024
33,42134,2872,393,473,364,2961.0,425.25,0.9863482713699341,0.9814035296440125,0,0,4032,3024
34,107602,2912,1417,799,348,2961.0,1464.75,0.9862331748008728,0.9765765070915222,0,0,4032,3024
35,64995,2352,2728,358,292,2457.0,2882.25,0.9847041368484497,0.9840579628944397,0,0,4032,3024
36,34406,206,1724,186,291,315.0,1937.25,0.9842305779457092,0.9862614274024963,0,0,4032,3024
37,153573,954,13,773,517,1323.0,141.75,0.9840229749679565,0.9772709608078003,0,0,4032,3024
38,130323,0,876,675,381,441.0,992.25,0.9833725690841675,0.9666797518730164,0,0,4032,3024
39,52664,2103,0,442,334,2205.0,47.25,0.9831596612930298,0.9830942153930664,0,0,4032,3024
40,33854,1964,152,262,250,2079.0,236.25,0.9830831289291382,0.9797672629356384,0,0,4032,3024
41,65731,1072,359,346,419,1197.0,614.25,0.9820104837417603,0.9748418927192688,0,0,4032,3024
42,46748,1073,1598,159,387,1197.0,1748.25,0.9812930226325989,0.9818108677864075,0,0,4032,3024
43,43838,649,546,249,246,693.0,614.25,0.9807375073432922,0.9802505373954773,0,0,4032,3024
44,20027,2513,0,205,132,2583.0,47.25,0.9807239770889282,0.9863135814666748,0,0,4032,3024
45,45849,2614,1284,459,159,2709.0,1370.25,0.9799607992172241,0.9835860133171082,0,0,4032,3024
46,53938,2766,646,158,518,2835.0,1086.75,0.9797788262367249,0.9799952507019043,0,0,4032,3024
47,27579,32,1488,362,149,189.0,1559.25,0.9794281721115112,0.9836731553077698,0,0,4032,3024
48,48324,953,1276,275,286,1071.0,1464.75,0.9784353971481323,0.9524626731872559,0,0,4032,3024
49,56322,2282,753,273,336,2457.0,897.75,0.9781458973884583,0.981164276599884,0,0,4032,3024
50,27052,1333,353,254,315,1449.0,614.25,0.9768985509872437,0.9707551002502441,0,0,4032,3024
51,14729,2879,2192,222,110,3087.0,2220.75,0.9767529368400574,0.982962965965271,0,0,4032,3024
52,42936,3300,1696,255,284,3339.0,1842.75,0.976662278175354,0.9748948216438293,0,0,4032,3024
53,29046,1647,2656,160,357,1701.0,2976.75,0.9766132831573486,0.9750714302062988,0,0,4032,3024
54,32583,2851,2048,335,158,2961.0,2126.25,0.97559654712677,0.9792027473449707,0,0,4032,3024
55,230121,1747,2545,931,474,2457.0,2787.75,0.9754570722579956,0.9519750475883484,0,0,4032,3024
56,63050,0,1023,438,234,189.0,1086.75,0.9752586483955383,0.9843440055847168,0,0,4032,3024
57,18831,1263,866,273,194,1323.0,897.75,0.974864661693573,0.9803467988967896,0,0,4032,3024
58,23527,3773,2191,228,194,3969.0,2220.75,0.974544882774353,0.9816281795501709,0,0,4032,3024
59,62437,2492,1428,462,345,2583.0,1748.25,0.9742756485939026,0.9660654067993164,0,0,4032,3024
60,120840,2424,949,417,521,2709.0,1275.75,0.9738713502883911,0.9641492366790771,0,0,4032,3024
