id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,74464,368,231,472,388,441.0,330.75,1.0084953308105469,0.9762173295021057,0,0,4032,3024
1,48019,3842,2243,189,376,3969.0,2315.25,1.0082056522369385,0.9901794195175171,0,0,4032,3024
2,124984,3495,2696,536,324,3591.0,2976.75,1.008165717124939,0.987094521522522,0,0,4032,3024
3,62688,55,392,197,561,189.0,425.25,1.003055214881897,0.9880461692810059,0,0,4032,3024
4,22329,2196,2805,134,218,2205.0,2976.75,1.0030244588851929,0.9880231618881226,0,0,4032,3024
5,89315,2997,2795,530,225,3213.0,2882.25,1.001189947128296,0.9879917502403259,0,0,4032,3024
6,195190,1312,291,898,295,1953.0,330.75,0.9996462464332581,0.9888790249824524,0,0,4032,3024
7,26103,2859,2732,266,149,3087.0,2787.75,0.9996294379234314,0.9894821047782898,0,0,4032,3024
8,18742,42,2754,126,197,63.0,2882.25,0.999578595161438,0.9935120344161987,0,0,4032,3024
9,45356,1589,1599,330,263,1701.0,1748.25,0.998199462890625,0.9879264831542969,0,0,4032,3024
10,389720,3009,224,1022,1036,3339.0,803.25,0.9971853494644165,0.9752488136291504,0,0,4032,3024
11,187423,1410,644,839,606,1953.0,803.25,0.9954543113708496,0.9646322131156921,0,0,4032,3024
12,230522,711,2011,477,1007,819.0,2220.75,0.9953311681747437,0.9828152656555176,0,0,4032,3024
13,62397,2581,1416,327,314,2835.0,1464.75,0.9951140284538269,0.9630590677261353,0,0,4032,3024
14,164462,2321,136,1015,504,2709.0,330.75,0.9950097799301147,0.9583933353424072,0,0,4032,3024
15,233884,979,973,1096,416,1323.0,992.25,0.9943462610244751,0.9842796921730042,0,0,4032,3024
16,230184,434,2017,755,1001,1071.0,2598.75,0.9942776560783386,0.9793826937675476,0,0,4032,3024
17,57843,434,650,161,475,441.0,992.25,0.9934086203575134,0.9825030565261841,0,0,4032,3024
18,25036,1883,48,267,203,1953.0,47.25,0.9924614429473877,0.9852911829948425,0,0,4032,3024
19,23595,862,0,234,130,945.0,47.25,0.9915478825569153,0.992436408996582,0,0,4032,3024
20,187734,424,1973,314,1045,567.0,2031.75,0.9911520481109619,0.9765883088111877,0,0,4032,3024
21,56552,3697,1703,334,354,3969.0,1937.25,0.9910808801651001,0.98591548204422,0,0,4032,3024
22,122105,1411,2324,521,692,1701.0,2976.75,0.9910246133804321,0.9841412901878357,0,0,4032,3024
23,82262,1061,2454,311,565,1197.0,2598.75,0.9891385436058044,0.9741988182067871,0,0,4032,3024
24,61277,0,825,280,520,63.0,1086.75,0.9890897870063782,0.9880444407463074,0,0,4032,3024
25,112073,3647,1121,384,519,3843.0,1559.25,0.9890196323394775,0.9528079628944397,0,0,4032,3024
26,213638,2287,2614,794,405,2835.0,2882.25,0.9888615608215332,0.9809443950653076,0,0,4032,3024
27,152475,2789,438,572,519,3087.0,614.25,0.9886459112167358,0.9852563142776489,0,0,4032,3024
28,34139,201,158,143,317,315.0,330.75,0.9880267381668091,0.985434353351593,0,0,4032,3024
29,32978,2160,2728,170,295,2205.0,2976.75,0.9875012636184692,0.9781551957130432,0,0,4032,3024
30,11126,2157,2727,139,122,2205.0,2787.75,0.9866001009941101,0.9848376512527466,0,0,4032,3024
31,52750,2443,552,328,293,2457.0,708.75,0.9864352345466614,0.9828814268112183,0,0,4032,3024
32,36065,237,1237,323,181,315.0,1370.25,0.9864206314086914,0.9859802722930908,0,0,4032,3024
33,281846,2286,0,1432,448,2331.0,330.75,0.9864047169685364,0.9783255457878113,0,0,4032,3024
34,59448,3715,0,263,353,3843.0,47.25,0.9863002300262451,0.9828707575798035,0,0,4032,3024
35,33852,1035,1437,405,140,1071.0,1464.75,0.9858984351158142,0.9823631048202515,0,0,4032,3024
36,166898,885,581,1129,268,1323.0,708.75,0.985454797744751,0.9814797043800354,0,0,4032,3024
37,218066,2284,2572,1230,448,2457.0,2976.75,0.9854193925857544,0.9669680595397949,0,0,4032,3024
38,25142,3653,2271,298,140,3717.0,2315.25,0.9854130148887634,0.9870001673698425,0,0,4032,3024
39,55018,3544,2393,214,498,3591.0,2598.75,0.9849957823753357,0.9819923639297485,0,0,4032,3024
40,218325,2089,739,923,504,2835.0,992.25,0.9849791526794434,0.9812188744544983,0,0,4032,3024
41,55644,708,1726,288,507,819.0,1937.25,0.9845433831214905,0.9816180467605591,0,0,4032,3024
42,34046,704,415,143,484,819.0,425.25,0.983674943447113,0.9729706048965454,0,0,4032,3024
43,172560,989,1795,529,796,1071.0,1937.25,0.9829042553901672,0.98293536901474,0,0,4032,3024
44,69870,1722,2146,457,439,1827.0,2220.75,0.9826990962028503,0.9718738794326782,0,0,4032,3024
45,123958,993,2155,380,864,1323.0,2882.25,0.9826122522354126,0.9799066185951233,0,0,4032,3024
46,25636,3680,2048,351,128,3717.0,2126.25,0.9825991988182068,0.9881399869918823,0,0,4032,3024
47,17634,1431,2025,178,155,1449.0,2126.25,0.9821632504463196,0.9872633218765259,0,0,4032,3024
48,104055,1160,1690,596,382,1575.0,2031.75,0.9817150235176086,0.9748560786247253,0,0,4032,3024
49,30853,1129,1549,285,169,1323.0,1653.75,0.9816361665725708,0.9809279441833496,0,0,4032,3024
50,404297,3205,1310,707,886,3339.0,1653.75,0.9807029962539673,0.9777419567108154,0,0,4032,3024
51,45390,137,1546,517,150,567.0,1653.75,0.980567455291748,0.9837871193885803,0,0,4032,3024
52,38807,2099,2398,246,331,2205.0,2598.75,0.9793837666511536,0.9764912724494934,0,0,4032,3024
53,10869,3399,122,118,171,3465.0,141.75,0.9792702794075012,0.9839445352554321,0,0,4032,3024
54,34943,2991,1927,287,228,3213.0,2126.25,0.9788286685943604,0.9805393218994141,0,0,4032,3024
55,40254,1625,1922,323,227,1701.0,2126.25,0.9786757826805115,0.9679258465766907,0,0,4032,3024
56,30443,704,618,136,283,819.0,708.75,0.9785351157188416,0.9837170839309692,0,0,4032,3024
57,20221,960,1651,205,157,1071.0,1748.25,0.9783204197883606,0.9878090620040894,0,0,4032,3024
58,77254,3642,1124,389,361,3843.0,1370.25,0.977998673915863,0.9795915484428406,0,0,4032,3024
59,166519,2298,72,1282,577,2457.0,614.25,0.9777585864067078,0.9687396883964539,0,0,4032,3024
60,36081,456,1705,155,327,567.0,1842.75,0.9774395823478699,0.986727237701416,0,0,4032,3024
61,28252,1440,1677,262,209,1575.0,1748.25,0.9772438406944275,0.9839609861373901,0,0,4032,3024
62,29537,847,1783,172,280,945.0,1937.25,0.9762054681777954,0.9814901947975159,0,0,4032,3024
63,12932,650,0,210,96,819.0,47.25,0.9760346412658691,0.9894680380821228,0,0,4032,3024
64,46336,3595,40,211,400,3717.0,425.25,0.975685715675354,0.977910578250885,0,0,4032,3024
65,229887,1811,1161,560,883,1953.0,1748.25,0.9752296209335327,0.9670432806015015,0,0,4032,3024
66,18931,845,500,169,179,945.0,519.75,0.9751932621002197,0.9826765060424805,0,0,4032,3024
67,167209,885,303,1134,546,1071.0,803.25,0.975005030632019,0.9723703861236572,0,0,4032,3024
68,12719,1357,1958,122,162,1449.0,2031.75,0.9744395017623901,0.985862672328949,0,0,4032,3024
69,19385,0,0,261,144,63.0,47.25,0.973725438117981,0.9874461889266968,0,0,4032,3024
70,10425,1572,976,176,93,1701.0,992.25,0.9735168218612671,0.9809062480926514,0,0,4032,3024
71,46768,2351,1893,298,317,2457.0,2031.75,0.9731940031051636,0.9654817581176758,0,0,4032,3024
72,107013,3668,725,363,517,3969.0,1181.25,0.9731775522232056,0.9768202304840088,0,0,4032,3024
73,29030,3787,1482,244,157,3843.0,1559.25,0.9715073704719543,0.9792014956474304,0,0,4032,3024
74,20376,578,568,156,197,693.0,614.25,0.9711393117904663,0.9848898649215698,0,0,4032,3024
75,32970,1144,1889,312,374,1323.0,2031.75,0.9710992574691772,0.9775678515434265,0,0,4032,3024
76,32221,492,0,333,286,693.0,141.75,0.970714807510376,0.9621739983558655,0,0,4032,3024
77,4867,0,687,65,80,63.0,708.75,0.9704139828681946,0.9851444959640503,0,0,4032,3024
78,47140,2604,1065,299,312,2709.0,1086.75,0.9702218770980835,0.9554139971733093,0,0,4032,3024
79,29444,745,1544,414,145,945.0,1559.25,0.9698820114135742,0.9746453166007996,0,0,4032,3024
80,43867,3694,2116,337,194,3843.0,2220.75,0.9698461890220642,0.9829612374305725,0,0,4032,3024
81,117325,0,1944,452,887,315.0,2031.75,0.9697750806808472,0.9539240598678589,0,0,4032,3024
82,75295,3055,313,439,402,3213.0,519.75,0.9696317911148071,0.9716975092887878,0,0,4032,3024
