id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,594441,2741,2205,1208,660,3339.0,2220.75,1.0112463235855103,0.9875227808952332,0,0,4032,3024
1,595711,2741,1626,1208,1240,3339.0,2787.75,1.0078516006469727,0.9878308176994324,0,0,4032,3024
2,596022,2349,2205,1600,809,3843.0,2409.75,1.007021188735962,0.9832549095153809,0,0,4032,3024
3,141593,3367,1592,634,593,3591.0,1842.75,1.0059517621994019,0.9889611601829529,0,0,4032,3024
4,64686,3738,1863,293,343,3843.0,2126.25,1.0055725574493408,0.9886401891708374,0,0,4032,3024
5,154694,3100,1472,567,659,3591.0,1653.75,1.0053023099899292,0.9879761934280396,0,0,4032,3024
6,197774,2339,2564,759,455,2709.0,2693.25,1.0050246715545654,0.9861298203468323,0,0,4032,3024
7,193458,0,318,972,472,63.0,330.75,1.0046286582946777,0.9688548445701599,0,0,4032,3024
8,141511,3106,1601,894,585,3969.0,1653.75,1.0026129484176636,0.9843687415122986,0,0,4032,3024
9,129583,2240,239,404,636,2457.0,519.75,0.9990893602371216,0.9718798398971558,0,0,4032,3024
10,17336,3154,0,178,143,3213.0,47.25,0.9980772733688354,0.9920151829719543,0,0,4032,3024
11,97401,2869,1251,591,369,2961.0,1464.75,0.997935950756073,0.9894404411315918,0,0,4032,3024
12,44941,2913,86,489,360,3339.0,330.75,0.9955413341522217,0.9782546758651733,0,0,4032,3024
13,227725,0,1725,267,1277,189.0,2031.75,0.995479941368103,0.9816155433654785,0,0,4032,3024
14,166022,498,1557,521,728,819.0,2220.75,0.9952230453491211,0.984332263469696,0,0,4032,3024
15,227912,0,1724,747,1278,189.0,1842.75,0.9947861433029175,0.981514573097229,0,0,4032,3024
16,171416,209,42,786,485,819.0,330.75,0.9947083592414856,0.9855354428291321,0,0,4032,3024
17,78243,1599,0,476,314,1827.0,236.25,0.994610071182251,0.9869234561920166,0,0,4032,3024
