id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,600427,2257,2372,1662,645,2961.0,2504.25,1.0326757431030273,0.9830070734024048,0,0,4032,3024
1,55256,3120,0,274,322,3213.0,236.25,1.0083802938461304,0.9922279119491577,0,0,4032,3024
2,154503,3067,1634,566,712,3591.0,1748.25,1.0075387954711914,0.9820868372917175,0,0,4032,3024
3,603429,2710,1799,1217,1217,3087.0,2976.75,1.0059932470321655,0.9842207431793213,0,0,4032,3024
4,78426,3685,2026,346,371,3843.0,2315.25,1.0058598518371582,0.990558385848999,0,0,4032,3024
5,44917,3494,0,210,444,3591.0,47.25,1.0024831295013428,0.9906283020973206,0,0,4032,3024
6,84686,1051,0,532,308,1197.0,47.25,1.0013749599456787,0.9859409332275391,0,0,4032,3024
7,192812,0,1832,224,1186,189.0,2220.75,1.0011528730392456,0.982954740524292,0,0,4032,3024
8,55223,3120,0,274,592,3213.0,47.25,1.000736951828003,0.9912393093109131,0,0,4032,3024
9,13770,3804,0,131,161,3843.0,47.25,1.0003602504730225,0.9918252229690552,0,0,4032,3024
10,138584,368,0,644,305,441.0,236.25,1.0001461505889893,0.9701325297355652,0,0,4032,3024
11,141182,3329,1790,624,574,3843.0,1937.25,0.999798059463501,0.9891501665115356,0,0,4032,3024
12,133529,1492,39,521,514,1827.0,236.25,0.9994722604751587,0.9856125116348267,0,0,4032,3024
13,180399,141,281,792,506,693.0,708.75,0.9991145730018616,0.9838529825210571,0,0,4032,3024
14,49494,2820,2028,149,534,2835.0,2315.25,0.9985527396202087,0.9860172271728516,0,0,4032,3024
15,69557,2143,1883,597,400,2331.0,2031.75,0.9964571595191956,0.9842673540115356,0,0,4032,3024
16,255483,217,1924,486,1093,441.0,2315.25,0.9948501586914062,0.9801621437072754,0,0,4032,3024
17,31045,2449,236,196,359,2583.0,425.25,0.994832456111908,0.9858033657073975,0,0,4032,3024
18,161574,0,587,666,403,441.0,803.25,0.9945523738861084,0.9816113710403442,0,0,4032,3024
19,346962,1597,0,1102,883,2079.0,425.25,0.9944263696670532,0.9720524549484253,0,0,4032,3024
20,97881,2834,1415,598,368,3087.0,1559.25,0.9940840601921082,0.989261269569397,0,0,4032,3024
21,42700,2900,244,477,359,3339.0,519.75,0.9918128252029419,0.9787164926528931,0,0,4032,3024
22,193957,0,1832,685,1185,63.0,2315.25,0.9917874336242676,0.9805808067321777,0,0,4032,3024
23,41079,1065,2131,300,238,1323.0,2220.75,0.9917142391204834,0.9863374829292297,0,0,4032,3024
24,36407,305,1594,190,304,441.0,1653.75,0.9907270669937134,0.9838173389434814,0,0,4032,3024
25,27343,2871,289,144,320,2961.0,330.75,0.9905819892883301,0.9881108403205872,0,0,4032,3024
26,38513,2819,1320,189,313,2961.0,1559.25,0.9904901385307312,0.985761821269989,0,0,4032,3024
