id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,364248,3082,2564,949,456,3339.0,2693.25,1.017905592918396,0.9871003031730652,0,0,4032,3024
1,47601,3822,0,209,556,3969.0,141.75,1.0064908266067505,0.9895319938659668,0,0,4032,3024
2,62763,3754,2187,277,385,3843.0,2504.25,1.005706787109375,0.9911324977874756,0,0,4032,3024
3,91323,3498,0,335,449,3717.0,236.25,1.0053948163986206,0.9919407367706299,0,0,4032,3024
4,177850,3435,1809,596,676,3843.0,2220.75,1.0050876140594482,0.9888674020767212,0,0,4032,3024
5,35577,3241,0,217,275,3339.0,141.75,1.0031850337982178,0.9907119870185852,0,0,4032,3024
6,107649,3191,1573,616,375,3465.0,1842.75,1.0030819177627563,0.989348828792572,0,0,4032,3024
7,150060,825,205,722,279,945.0,236.25,1.000838041305542,0.9875715374946594,0,0,4032,3024
8,220410,249,829,1047,402,819.0,897.75,0.997038722038269,0.9872481226921082,0,0,4032,3024
9,176930,727,527,773,533,1071.0,614.25,0.9968834519386292,0.9844626188278198,0,0,4032,3024
10,42605,2747,0,232,304,2835.0,236.25,0.9965199828147888,0.987683117389679,0,0,4032,3024
11,39190,994,0,216,207,1071.0,47.25,0.9963934421539307,0.988804280757904,0,0,4032,3024
12,56282,3169,2189,176,568,3213.0,2504.25,0.9959290623664856,0.987406849861145,0,0,4032,3024
13,229529,506,2016,453,1002,819.0,2598.75,0.9954311847686768,0.9827680587768555,0,0,4032,3024
14,97436,3311,1379,720,258,3969.0,1559.25,0.9942222833633423,0.9837155342102051,0,0,4032,3024
15,125467,1174,2270,516,678,1323.0,2787.75,0.990313708782196,0.9836056232452393,0,0,4032,3024
16,54335,159,600,156,497,189.0,803.25,0.990003764629364,0.9846740961074829,0,0,4032,3024
17,412649,2205,85,1076,1138,2709.0,519.75,0.9897487163543701,0.9832093119621277,0,0,4032,3024
18,21467,1998,2752,129,267,2079.0,2882.25,0.9893258810043335,0.9860699772834778,0,0,4032,3024
19,23321,3188,433,117,276,3213.0,519.75,0.9882120490074158,0.9899718165397644,0,0,4032,3024
20,55645,440,1656,281,514,693.0,2031.75,0.9881677627563477,0.9819285869598389,0,0,4032,3024
21,168991,756,1761,506,773,1071.0,2126.25,0.9878780841827393,0.982134997844696,0,0,4032,3024
22,65250,54,200,417,347,315.0,330.75,0.9877930879592896,0.9867129325866699,0,0,4032,3024
