id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,358668,3317,2425,714,593,3591.0,2976.75,1.0098084211349487,0.9904552102088928,0,0,4032,3024
1,52905,3765,0,266,299,3969.0,47.25,1.00821053981781,0.9929947257041931,0,0,4032,3024
2,109955,3681,1825,350,520,3969.0,2126.25,1.0079203844070435,0.9912365674972534,0,0,4032,3024
3,108189,3435,1434,596,374,3465.0,1748.25,1.0037217140197754,0.9894427061080933,0,0,4032,3024
4,214237,666,611,1007,410,819.0,614.25,1.002837061882019,0.9863813519477844,0,0,4032,3024
5,98962,1943,0,643,332,2079.0,141.75,1.002517819404602,0.984634518623352,0,0,4032,3024
6,12435,1358,1813,122,161,1449.0,1937.25,1.0016957521438599,0.9566653370857239,0,0,4032,3024
7,357310,3320,1836,711,1182,3465.0,2976.75,1.000766634941101,0.9864755868911743,0,0,4032,3024
8,56096,27,277,181,522,189.0,330.75,1.0006718635559082,0.9877216815948486,0,0,4032,3024
9,242676,719,1843,492,1174,819.0,2409.75,0.9987339973449707,0.9812562465667725,0,0,4032,3024
10,158666,1097,327,752,494,1575.0,614.25,0.9980589151382446,0.9681882262229919,0,0,4032,3024
11,149472,1126,30,761,265,1197.0,236.25,0.9977242350578308,0.986892580986023,0,0,4032,3024
12,43714,3562,224,387,355,3591.0,236.25,0.9957093596458435,0.9862808585166931,0,0,4032,3024
13,35932,2648,2086,284,218,2835.0,2220.75,0.9953883290290833,0.9877687692642212,0,0,4032,3024
14,17714,91,2599,123,185,189.0,2693.25,0.9949246048927307,0.9923492074012756,0,0,4032,3024
15,118810,1391,2153,510,666,1575.0,2693.25,0.9943475127220154,0.9822121262550354,0,0,4032,3024
16,63433,319,91,412,349,693.0,330.75,0.993621826171875,0.9853873252868652,0,0,4032,3024
17,41036,1077,1383,333,195,1323.0,1559.25,0.9935786724090576,0.9818370938301086,0,0,4032,3024
18,27616,1171,957,210,220,1197.0,1086.75,0.9935397505760193,0.9877640604972839,0,0,4032,3024
19,28844,125,21,144,277,189.0,47.25,0.9934764504432678,0.9868103861808777,0,0,4032,3024
20,27466,1423,1010,169,236,1449.0,1086.75,0.9933682680130005,0.9877280592918396,0,0,4032,3024
21,47847,3361,1313,205,369,3465.0,1653.75,0.9926130771636963,0.9870655536651611,0,0,4032,3024
22,139881,2394,17,523,569,2709.0,330.75,0.9924252033233643,0.9829146265983582,0,0,4032,3024
23,32181,983,1272,408,139,1071.0,1275.75,0.9921761751174927,0.9651002883911133,0,0,4032,3024
24,375476,2507,0,1136,989,3087.0,425.25,0.9920835494995117,0.9798386693000793,0,0,4032,3024
25,55656,408,493,151,486,441.0,614.25,0.9916058778762817,0.9882121682167053,0,0,4032,3024
26,22036,2190,2644,129,264,2205.0,2787.75,0.9894962906837463,0.9836537837982178,0,0,4032,3024
27,439285,2989,2425,1042,593,3969.0,2976.75,0.9891083240509033,0.9762833118438721,0,0,4032,3024
28,57115,3557,1238,474,183,3843.0,1370.25,0.9888339638710022,0.9846063256263733,0,0,4032,3024
29,33100,240,1098,303,175,441.0,1181.25,0.988165557384491,0.986409068107605,0,0,4032,3024
30,51628,683,1563,276,478,945.0,1937.25,0.9878488779067993,0.9785037040710449,0,0,4032,3024
31,57753,0,706,291,503,63.0,897.75,0.9874817728996277,0.9843868017196655,0,0,4032,3024
32,56887,3402,2059,185,552,3465.0,2409.75,0.9873613715171814,0.9819300174713135,0,0,4032,3024
33,38126,1922,1439,252,290,1953.0,1653.75,0.9870110750198364,0.9574249982833862,0,0,4032,3024
34,26796,0,910,235,359,189.0,1181.25,0.9869756698608398,0.9750027656555176,0,0,4032,3024
35,26765,2762,2489,257,157,2835.0,2598.75,0.9867460131645203,0.9897390007972717,0,0,4032,3024
36,17797,1432,1877,176,163,1449.0,2031.75,0.9863739013671875,0.9836795926094055,0,0,4032,3024
37,37278,457,1538,145,336,567.0,1559.25,0.9859127998352051,0.985256552696228,0,0,4032,3024
