id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,432099,2844,2563,1187,456,2961.0,2787.75,1.0127183198928833,0.9875451922416687,0,0,4032,3024
1,92143,3264,0,332,461,3339.0,425.25,1.0097815990447998,0.9921106100082397,0,0,4032,3024
2,170071,3207,1795,587,691,3591.0,2220.75,1.007258653640747,0.9883900880813599,0,0,4032,3024
3,61086,3591,0,256,566,3591.0,47.25,1.0067577362060547,0.9804242253303528,0,0,4032,3024
4,136541,3495,2013,536,557,3591.0,2409.75,1.0064188241958618,0.9911118745803833,0,0,4032,3024
5,39893,2942,0,225,283,2961.0,47.25,1.0020639896392822,0.9918871521949768,0,0,4032,3024
6,104586,2964,1577,604,376,3339.0,1653.75,0.9985691905021667,0.9893661737442017,0,0,4032,3024
7,49733,1293,1248,283,303,1449.0,1275.75,0.9976084232330322,0.956148624420166,0,0,4032,3024
8,195757,311,520,817,562,819.0,897.75,0.9968970417976379,0.984218955039978,0,0,4032,3024
9,151645,503,188,682,292,945.0,425.25,0.9951626062393188,0.9854270815849304,0,0,4032,3024
10,24839,3887,2375,144,254,3969.0,2504.25,0.9947980642318726,0.9880752563476562,0,0,4032,3024
11,137553,3006,1043,745,440,3717.0,1464.75,0.9939709901809692,0.970696747303009,0,0,4032,3024
12,79703,1129,1520,335,357,1449.0,1653.75,0.9938647747039795,0.9752854108810425,0,0,4032,3024
13,55138,2948,2187,163,576,2961.0,2220.75,0.9935209155082703,0.9847909212112427,0,0,4032,3024
14,27111,2975,401,137,304,3087.0,614.25,0.9931829571723938,0.9897603392601013,0,0,4032,3024
15,233149,291,2056,442,962,567.0,2409.75,0.9931497573852539,0.9788061380386353,0,0,4032,3024
16,14842,3952,0,79,312,3969.0,47.25,0.9929275512695312,0.993015468120575,0,0,4032,3024
17,233166,291,2032,634,985,441.0,2409.75,0.9919486045837402,0.9756708741188049,0,0,4032,3024
18,428653,1752,91,1189,1215,2331.0,708.75,0.9919004440307617,0.974489152431488,0,0,4032,3024
19,212429,0,836,870,415,693.0,992.25,0.9900907278060913,0.9861552715301514,0,0,4032,3024
20,20136,1830,2759,127,259,1827.0,2882.25,0.9899124503135681,0.9845805168151855,0,0,4032,3024
21,41874,2932,1463,190,337,2961.0,1748.25,0.9894108772277832,0.9845559597015381,0,0,4032,3024
22,109318,3089,1383,830,344,3213.0,1464.75,0.9886186718940735,0.9748470783233643,0,0,4032,3024
23,132431,537,2085,399,933,567.0,2220.75,0.9885824918746948,0.9753637909889221,0,0,4032,3024
24,28253,3000,1941,427,197,3087.0,2031.75,0.9881673455238342,0.9853896498680115,0,0,4032,3024
25,47727,2766,1255,476,155,3087.0,1275.75,0.9877588748931885,0.9846364855766296,0,0,4032,3024
26,29366,0,227,187,285,63.0,330.75,0.9871350526809692,0.9847578406333923,0,0,4032,3024
27,34853,385,1711,182,310,441.0,1937.25,0.986548900604248,0.9826017618179321,0,0,4032,3024
28,59981,192,1665,294,523,315.0,2031.75,0.9863100647926331,0.9822160601615906,0,0,4032,3024
29,83161,2506,2708,394,311,2583.0,2976.75,0.9860111474990845,0.9842625260353088,0,0,4032,3024
30,93831,1548,1353,338,381,1701.0,1559.25,0.9859835505485535,0.9753421545028687,0,0,4032,3024
31,20693,2175,0,196,203,2205.0,141.75,0.9859577417373657,0.9845098853111267,0,0,4032,3024
32,47455,0,588,439,148,315.0,614.25,0.9841673374176025,0.9824986457824707,0,0,4032,3024
33,43046,2996,363,496,356,3465.0,614.25,0.9840741753578186,0.9763429164886475,0,0,4032,3024
34,34169,3025,2021,347,159,3087.0,2126.25,0.9836326837539673,0.9774207472801208,0,0,4032,3024
35,160617,540,1762,518,786,945.0,2504.25,0.9834892749786377,0.9800958037376404,0,0,4032,3024
36,22292,1731,1728,136,248,1827.0,1937.25,0.9834747910499573,0.9861513376235962,0,0,4032,3024
37,119734,0,464,926,271,693.0,519.75,0.9831715822219849,0.9824642539024353,0,0,4032,3024
38,61222,1352,372,334,391,1575.0,519.75,0.9828146696090698,0.9828066229820251,0,0,4032,3024
39,23608,2334,2642,241,143,2457.0,2693.25,0.9819894433021545,0.9885425567626953,0,0,4032,3024
40,135903,3265,2016,766,552,3717.0,2220.75,0.9817919731140137,0.9772677421569824,0,0,4032,3024
41,116458,973,2281,528,684,1071.0,2598.75,0.9813827276229858,0.9757674336433411,0,0,4032,3024
42,47369,2389,2082,459,274,2457.0,2315.25,0.9805363416671753,0.9766049981117249,0,0,4032,3024
43,57042,2174,44,322,350,2331.0,330.75,0.980419933795929,0.9664866924285889,0,0,4032,3024
44,24610,1217,2465,269,144,1449.0,2504.25,0.9798999428749084,0.9843554496765137,0,0,4032,3024
